latitud,longitud,temp_media_marzo,temp_media_abril,temp_media_mayo,precipitacion_marzo,precipitacion_abril,precipitacion_mayo,tipo_suelo,ph_suelo,materia_organica_pct,cultivo_anterior,rendimiento_anterior,dia_del_ano
-27.99395974,-64.3920645,28.3820029,22.08539,13.48264806,2.355873871,2.11939,0.1945835484,Franco arenosa,7.530627250671387,2.535765618236642,Soja,4008,344
-27.99634076,-64.39188425,28.3820129,22.0854,13.48265806,2.355883871,2.1194,0.1945935484,Franco arenosa,7.444504261016846,2.725537183671624,Soja,3200,343
-27.97816054,-64.41989539,28.3820229,22.08541,13.48266806,2.355893871,2.11941,0.1946035484,Franco arenosa,7.54202127456665,3.094414216380572,Soja,2743,332
-27.99889851,-64.42652322,28.3820329,22.08542,13.48267806,2.355903871,2.11942,0.1946135484,Franco arenosa,7.579669952392578,2.721634969918541,Soja,2886,340
-27.99163042,-64.41893779,28.3820429,22.08543,13.48268806,2.355913871,2.11943,0.1946235484,Franco arenosa,7.496516704559326,1.907974193046667,Soja,3283,340
-27.97613991,-64.41195475,28.3820529,22.08544,13.48269806,2.355923871,2.11944,0.1946335484,Franco arenosa,7.597355365753174,3.490561611700371,Trigo,1500,147
-28.0219534,-64.4412155,28.3820629,22.08545,13.48270806,2.355933871,2.11945,0.1946435484,Franco arenosa,7.65484619140625,2.131300540903482,Trigo,5000,137
-28.00723913,-64.43934728,28.3820729,22.08546,13.48271806,2.355943871,2.11946,0.1946535484,Franco arenosa,7.531195640563965,1.3665065033401254,Trigo,1900,152
-28.01259206,-64.44115588,28.3820829,22.08547,13.48272806,2.355953871,2.11947,0.1946635484,Franco arenosa,7.548033237457275,2.225015296365376,Trigo,2800,153
-28.01367038,-64.42957824,28.3820929,22.08548,13.48273806,2.355963871,2.11948,0.1946735484,Franco arenosa,7.533405303955078,1.7230797278272705,Trigo,3300,141
-28.02518912,-64.43622542,28.3821029,22.08549,13.48274806,2.355973871,2.11949,0.1946835484,Franco arenosa,7.516691207885742,2.584700810133014,Trigo,1600,166
-27.99364794,-64.39638162,28.3821129,22.0855,13.48275806,2.355983871,2.1195,0.1946935484,Franco arenosa,7.492780685424805,1.5228085947047496,Trigo,1200,139
-28.01216606,-64.44267683,28.3821229,22.08551,13.48276806,2.355993871,2.11951,0.1947035484,Franco arenosa,7.548033237457275,2.372300738976625,Trigo,1200,153
-28.00876995,-64.42988534,28.3821329,22.08552,13.48277806,2.356003871,2.11952,0.1947135484,Franco arenosa,7.531195640563965,2.558874985451776,Trigo,1200,164
-28.54094853,-59.02868834,26.11387097,22.55933333,14.65225806,8.290645161,8.737333333,1.359354839,Arenosa,6.590799331665039,1.5828342331859204,Maiz,4500,264
-28.53047878,-59.02894292,26.11388097,22.55934333,14.65226806,8.290655161,8.737343333,1.359364839,Arenosa,6.972317074956049,1.832708501910792,Maiz,4500,278
-28.53451058,-59.04280179,26.11389097,22.55935333,14.65227806,8.290665161,8.737353333,1.359374839,Arenosa,6.594287872314453,3.318794189173053,Maiz,4000,286
-28.5407327,-59.06846123,26.28967742,22.39666667,14.54483871,5.836451613,6.726,0.8680645161,Arcillo limosa,7.042558670043945,1.280056624622068,Maiz,6500,275
-28.53355835,-59.07251509,26.28968742,22.39667667,14.54484871,5.836461613,6.72601,0.8680745161,Areno franca,7.464922876895653,2.3178246468922783,Soja,1000,318
-28.51005017,-59.02514928,26.11390097,22.55936333,14.65228806,8.290675161,8.737363333,1.359384839,Arenosa,6.685333251953125,2.91885230116168,Soja,1200,334
-28.50911407,-59.0495878,26.11391097,22.55937333,14.65229806,8.290685161,8.737373333,1.359394839,Arenosa,7.599923986841054,2.497827218771788,Soja,1107,331
-28.53846104,-59.06558713,26.28969742,22.39668667,14.54485871,5.836471613,6.72602,0.8680845161,Areno-gravillosa,7.042558670043945,2.58041936539514,Trigo,3000,152
-37.67288721,-59.77975686,18.13741935,13.052,7.187096774,5.610967742,2.817,0.2780645161,Franco limosa,6.93449592590332,3.4014982655316865,Cebada,5000,162
-37.66236347,-59.79337073,18.13742935,13.05201,7.187106774,5.610977742,2.81701,0.2780745161,Franco limosa,6.775610446929932,3.295727871223421,Cebada,3000,163
-37.6681628,-59.82299868,18.13743935,13.05202,7.187116774,5.610987742,2.81702,0.2780845161,Franco limosa,7.166472911834717,2.047798956795551,Cebada,6000,162
-37.66941183,-59.77296617,18.13744935,13.05203,7.187126774,5.610997742,2.81703,0.2780945161,Franco limosa,6.820438861846924,1.795632153688406,Cebada,4600,174
-37.65202814,-59.8179378,18.13745935,13.05204,7.187136774,5.611007742,2.81704,0.2781045161,Franco limosa,6.968625068664551,3.46568103595901,Maiz,6500,289
-37.68304406,-59.81199345,18.13746935,13.05205,7.187146774,5.611017742,2.81705,0.2781145161,Franco limosa,7.28433895111084,2.813102600275248,Maiz,5000,299
-37.65018536,-59.78535864,18.13747935,13.05206,7.187156774,5.611027742,2.81706,0.2781245161,Franco limosa,7.058873653411865,2.5356822761474858,Maiz,6000,333
-37.66989648,-59.77394905,18.13748935,13.05207,7.187166774,5.611037742,2.81707,0.2781345161,Franco limosa,6.820438861846924,1.2208108685764056,Maiz,5000,307
-37.69593783,-59.77089461,18.13749935,13.05208,7.187176774,5.611047742,2.81708,0.2781445161,Franco limosa,7.27383279800415,2.483294505685312,Soja,2600,352
-37.68118521,-59.79108629,18.13750935,13.05209,7.187186774,5.611057742,2.81709,0.2781545161,Franco limosa,6.805262565612793,2.937197040121079,Soja,2500,346
-37.69858883,-59.78839204,18.13751935,13.0521,7.187196774,5.611067742,2.8171,0.2781645161,Franco limosa,6.996239185333252,3.415745877123257,Soja,2800,359
-37.65484047,-59.78900067,18.13752935,13.05211,7.187206774,5.611077742,2.81711,0.2781745161,Franco limosa,6.767334461212158,2.109286754223704,Soja,2700,343
-37.67676461,-59.83031013,18.13753935,13.05212,7.187216774,5.611087742,2.81712,0.2781845161,Franco limosa,6.785642623901367,1.8627849022088463,Soja,1400,339
-37.64767379,-59.78737301,18.13754935,13.05213,7.187226774,5.611097742,2.81713,0.2781945161,Franco limosa,7.058873653411865,2.7937426001431893,Soja,1700,358
-37.67532098,-59.7769634,18.13755935,13.05214,7.187236774,5.611107742,2.81714,0.2782045161,Franco limosa,6.93449592590332,1.7477227091058176,Soja,2000,361
-37.65035636,-59.82205625,18.13756935,13.05215,7.187246774,5.611117742,2.81715,0.2782145161,Franco limosa,6.968625068664551,2.337791744904564,Soja,2000,343
-37.68766827,-59.8260908,18.13757935,13.05216,7.187256774,5.611127742,2.81716,0.2782245161,Franco limosa,7.30708646774292,3.286092845901803,Soja,1842,357
-37.69960459,-59.81782702,18.13758935,13.05217,7.187266774,5.611137742,2.81717,0.2782345161,Franco limosa,7.079560279846191,2.3104385820560256,Soja,2036,362
-37.66631278,-59.79556488,18.13759935,13.05218,7.187276774,5.611147742,2.81718,0.2782445161,Franco limosa,6.865028858184815,1.9679925059453844,Soja,2490,348
-37.64841016,-59.78745165,18.13760935,13.05219,7.187286774,5.611157742,2.81719,0.2782545161,Franco limosa,7.058873653411865,2.3315919911080734,Soja,2356,354
-37.65230294,-59.80585563,18.13761935,13.0522,7.187296774,5.611167742,2.8172,0.2782645161,Franco limosa,6.593573093414307,2.3975774599581485,Trigo,4000,178
-37.65198803,-59.81606562,18.13762935,13.05221,7.187306774,5.611177742,2.81721,0.2782745161,Franco limosa,6.968625068664551,2.638554425468772,Trigo,1702,181
-37.66172609,-59.82067091,18.13763935,13.05222,7.187316774,5.611187742,2.81722,0.2782845161,Franco limosa,7.253306865692139,1.3023831630229816,Trigo,5500,164
-37.67290562,-59.83177362,18.13764935,13.05223,7.187326774,5.611197742,2.81723,0.2782945161,Franco limosa,6.785642623901367,3.3724321039490475,Trigo,4000,178
-37.69614702,-59.82192127,18.13765935,13.05224,7.187336774,5.611207742,2.81724,0.2783045161,Franco limosa,7.429661750793457,1.519844645007956,Trigo,4000,187
-37.67722154,-59.83824469,18.13766935,13.05225,7.187346774,5.611217742,2.81725,0.2783145161,Franco limosa,6.952169895172119,3.1379610255730688,Trigo,1997,160
-37.65161342,-59.80269982,18.13767935,13.05226,7.187356774,5.611227742,2.81726,0.2783245161,Franco limosa,6.964139938354492,2.8635981353152724,Trigo,4818,190
-37.66435412,-59.81099575,18.13768935,13.05227,7.187366774,5.611237742,2.81727,0.2783345161,Franco limosa,6.957376480102539,2.102183047066898,Trigo,4390,180
-34.86965642,-57.90893892,21.35645161,16.84366667,10.6716129,9.022580645,5.451333333,0.3035483871,-,6.335590730029066,2.282772245841061,Soja,1500,352
-26.29654164,-59.36662412,27.55193548,24.34566667,15.82548387,6.438064516,9.505666667,1.880645161,Franco limosa,7.693375587463379,2.4337176353117256,Maiz,3700,276
-26.33662542,-59.39272038,27.55194548,24.34567667,15.82549387,6.438074516,9.505676667,1.880655161,Franco arenosa,7.660583972930908,1.3792786534233843,Maiz,2460,258
-26.33106233,-59.34623254,27.55195548,24.34568667,15.82550387,6.438084516,9.505686667,1.880665161,Arcillo arenosa,7.846299648284912,1.5711142696771714,Maiz,3800,273
-26.33315958,-59.34468097,27.55196548,24.34569667,15.82551387,6.438094516,9.505696667,1.880675161,Franco arenosa,7.487884044647217,3.183309002902051,Soja,700,318
-26.29918791,-59.35623413,27.55197548,24.34570667,15.82552387,6.438104516,9.505706667,1.880685161,Franco limosa,7.694622039794922,1.5258656962953367,Soja,2000,328
-26.32322445,-59.35752387,27.55198548,24.34571667,15.82553387,6.438114516,9.505716667,1.880695161,Franco limosa,7.753846168518066,1.3207046315458193,Soja,1000,334
-26.2941644,-59.3758467,27.55199548,24.34572667,15.82554387,6.438124516,9.505726667,1.880705161,Franco limosa,7.743961334228516,2.4282189353935872,Soja,1800,334
-26.30798045,-59.37916785,27.55200548,24.34573667,15.82555387,6.438134516,9.505736667,1.880715161,Franco limosa,7.774413585662842,2.1342374978183494,Soja,700,319
-26.31707142,-59.38029393,27.55201548,24.34574667,15.82556387,6.438144516,9.505746667,1.880725161,Franco arenosa,7.574922561645508,1.261429197709196,Soja,2000,319
-26.32777357,-59.34421493,27.55202548,24.34575667,15.82557387,6.438154516,9.505756667,1.880735161,Franco limosa,7.846299648284912,1.3371084351337306,Soja,1000,321
-26.30680191,-59.39624205,27.55203548,24.34576667,15.82558387,6.438164516,9.505766667,1.880745161,Franco arenosa,7.752415657043457,2.6279465196105223,Soja,1800,320
-27.53469309,-57.53758958,26.66290323,23.91466667,15.87064516,7.069677419,10.91733333,4.350645161,Franco arenosa,6.355402946472168,3.4582394908735985,Maiz,4500,281
-27.56944239,-57.54227619,26.66291323,23.91467667,15.87065516,7.069687419,10.91734333,4.350655161,Arenosa,6.1115546226501465,3.3969305309607414,Maiz,4500,286
-27.55048765,-57.55875482,26.66292323,23.91468667,15.87066516,7.069697419,10.91735333,4.350665161,Franco arenosa,6.185793399810791,2.924670292995152,Maiz,4000,268
-27.54679703,-57.53524893,26.66293323,23.91469667,15.87067516,7.069707419,10.91736333,4.350675161,Arenosa,6.263765335083008,1.3102425557494657,Maiz,6500,282
-27.5529415,-57.54832139,26.66294323,23.91470667,15.87068516,7.069717419,10.91737333,4.350685161,Arenosa,6.237370491027832,2.8738317733355347,Soja,1500,317
-27.56569318,-57.51948335,26.66295323,23.91471667,15.87069516,7.069727419,10.91738333,4.350695161,Arenosa,6.244060039520264,3.0577131033925102,Soja,1500,329
-36.2213176,-61.10383286,20.42419355,14.811,8.386451613,8.352903226,7.28,0.3374193548,Franco arenosa,7.617175273937954,2.14876230600932,Cebada,4600,153
-36.21322992,-61.11947925,20.42420355,14.81101,8.386461613,8.352913226,7.28001,0.3374293548,Franca,7.5140557289123535,3.007661402888949,Cebada,4500,153
-36.22921896,-61.09987034,20.42421355,14.81102,8.386471613,8.352923226,7.28002,0.3374393548,Franco arenosa,6.548672079851276,3.378419812166704,Cebada,5000,154
-36.22066109,-61.09861371,20.42422355,14.81103,8.386481613,8.352933226,7.28003,0.3374493548,Franco arenosa,7.028786913927724,1.986824632580161,Cebada,5000,175
-36.24090993,-61.09252875,20.42423355,14.81104,8.386491613,8.352943226,7.28004,0.3374593548,Franco arenosa,7.033131006096529,1.541299663510634,Maiz,8500,319
-36.22224431,-61.12620698,20.42424355,14.81105,8.386501613,8.352953226,7.28005,0.3374693548,Franca,7.525437457720655,1.9745094947116584,Maiz,6500,313
-36.22177593,-61.12074471,20.42425355,14.81106,8.386511613,8.352963226,7.28006,0.3374793548,Franca,7.336181385932269,1.7684095755003213,Maiz,7000,320
-36.20387324,-61.13393155,20.42426355,14.81107,8.386521613,8.352973226,7.28007,0.3374893548,Franca,7.316544055938721,3.0783330647917087,Maiz,7000,303
-36.23376061,-61.10817071,20.42427355,14.81108,8.386531613,8.352983226,7.28008,0.3374993548,Franco arenosa,6.793169722278803,3.116440869837572,Soja,3000,352
-36.22083176,-61.10952989,20.42428355,14.81109,8.386541613,8.352993226,7.28009,0.3375093548,Franca,7.837027020774992,1.806357871202369,Soja,2498,338
-36.25538712,-61.08830245,19.77709677,14.23233333,8.011935484,10.2083871,5.474333333,0.384516129,Franco arenosa,7.269482135772705,3.460551730613613,Soja,3000,341
-36.22527308,-61.14618511,20.42429355,14.8111,8.386551613,8.353003226,7.2801,0.3375193548,Franca,7.307797431945801,2.039438484842973,Soja,2800,352
-36.23384982,-61.11496205,20.42430355,14.81111,8.386561613,8.353013226,7.28011,0.3375293548,Franco arenosa,6.993088380080458,2.66197184640471,Soja,2000,342
-36.20494135,-61.14499032,20.42431355,14.81112,8.386571613,8.353023226,7.28012,0.3375393548,Franca,7.573203086853027,2.559340792172345,Soja,1400,361
-36.21411356,-61.11237536,20.42432355,14.81113,8.386581613,8.353033226,7.28013,0.3375493548,Franca,7.617614269256592,1.5344358131336886,Soja,2400,359
-36.22477029,-61.09736941,20.42433355,14.81114,8.386591613,8.353043226,7.28014,0.3375593548,Franco arenosa,6.986245035307016,3.2268800316617714,Soja,2350,345
-36.22516407,-61.10149879,20.42434355,14.81115,8.386601613,8.353053226,7.28015,0.3375693548,Franco arenosa,6.218009296412876,1.94610526463368,Soja,2755,344
-36.22401122,-61.13115668,20.42435355,14.81116,8.386611613,8.353063226,7.28016,0.3375793548,Franca,6.853737529627289,1.4555490928438293,Soja,2128,337
-36.2171124,-61.15111049,20.42436355,14.81117,8.386621613,8.353073226,7.28017,0.3375893548,Franca,7.500638961791992,2.755369381056446,Soja,2813,360
-36.25644251,-61.1180946,19.77710677,14.23234333,8.011945484,10.2083971,5.474343333,0.384526129,Franco arenosa,7.201099395751953,3.3477565398167464,Soja,2657,342
-36.21780302,-61.14303622,20.42437355,14.81118,8.386631613,8.353083226,7.28018,0.3375993548,Franca,7.671090126037598,2.837626532040689,Trigo,3000,181
-36.23721454,-61.13025067,20.42438355,14.81119,8.386641613,8.353093226,7.28019,0.3376093548,Franca,6.546022706257618,3.2375282515735977,Trigo,3200,189
-36.22328001,-61.10076424,20.42439355,14.8112,8.386651613,8.353103226,7.2802,0.3376193548,Franco arenosa,6.119906463198583,1.7173106917148542,Trigo,3100,154
-36.25334918,-61.10860685,19.77711677,14.23235333,8.011955484,10.2084071,5.474353333,0.384536129,Franco arenosa,7.313066005706787,2.7811948058199327,Trigo,2900,159
-36.20751396,-61.13285918,20.42440355,14.81121,8.386661613,8.353113226,7.28021,0.3376293548,Franca,7.316544055938721,1.935609870981866,Trigo,3000,184
-36.2515853,-61.11741778,19.77712677,14.23236333,8.011965484,10.2084171,5.474363333,0.384546129,Franco arenosa,7.34919548034668,2.474597588681107,Trigo,3014,164
-36.25155013,-61.13594457,19.77713677,14.23237333,8.011975484,10.2084271,5.474373333,0.384556129,Franco arenosa,7.398383617401123,1.9954992736045467,Trigo,3009,169
-35.09269291,-60.47515253,21.54129032,15.96066667,9.521612903,4.838387097,8.029666667,0.1880645161,Franco limosa,7.736532202481506,1.977330959269026,Cebada,5000,164
-35.13359901,-60.49965759,21.54130032,15.96067667,9.521622903,4.838397097,8.029676667,0.1880745161,Franco arenosa,6.785868644714356,1.384500118512014,Cebada,2000,166
-35.1006687,-60.51730822,21.54131032,15.96068667,9.521632903,4.838407097,8.029686667,0.1880845161,Franco arenosa,7.274360656738281,1.4670540618418195,Cebada,2500,173
-35.09463801,-60.45860667,21.54132032,15.96069667,9.521642903,4.838417097,8.029696667,0.1880945161,Franco arenosa,6.570952830076026,2.302882512501513,Cebada,4000,154
-35.10737213,-60.51208608,21.54133032,15.96070667,9.521652903,4.838427097,8.029706667,0.1881045161,Franco limosa,8.027571003158275,1.5603823420234493,Maiz,8000,317
-35.14190778,-60.51282211,21.54134032,15.96071667,9.521662903,4.838437097,8.029716667,0.1881145161,Franco arenosa,6.771555423736572,3.208152977971088,Maiz,3500,309
-35.1431343,-60.47798176,21.54135032,15.96072667,9.521672903,4.838447097,8.029726667,0.1881245161,Franco arenosa,6.991048336029053,2.1593034918270475,Maiz,8000,316
-35.12774334,-60.49908602,21.54136032,15.96073667,9.521682903,4.838457097,8.029736667,0.1881345161,Franco arenosa,7.033327102661133,1.8593965768933964,Maiz,8500,321
-35.12793402,-60.50161132,21.54137032,15.96074667,9.521692903,4.838467097,8.029746667,0.1881445161,Franco arenosa,7.033327102661133,2.961050734573337,Soja,4000,348
-35.13740117,-60.47667588,21.54138032,15.96075667,9.521702903,4.838477097,8.029756667,0.1881545161,Franco arenosa,7.435583239859385,2.894464591422315,Soja,1680,344
-35.11641743,-60.50040447,21.54139032,15.96076667,9.521712903,4.838487097,8.029766667,0.1881645161,Franco arenosa,6.265209943373964,2.538818037710878,Soja,3500,364
-35.11776111,-60.50105775,21.54140032,15.96077667,9.521722903,4.838497097,8.029776667,0.1881745161,Franco arenosa,7.99238684150472,2.1026554672567643,Soja,3450,352
-35.12097378,-60.50237337,21.54141032,15.96078667,9.521732903,4.838507097,8.029786667,0.1881845161,Franco arenosa,6.503791607428767,2.6739842775782554,Soja,2000,360
-35.13679941,-60.50942144,21.54142032,15.96079667,9.521742903,4.838517097,8.029796667,0.1881945161,Franco arenosa,6.874326705932617,2.6268400093753463,Soja,500,349
-35.09765389,-60.46933105,21.54143032,15.96080667,9.521752903,4.838527097,8.029806667,0.1882045161,Franco arenosa,6.929877281188965,2.5939049391886746,Soja,2500,348
-35.11619724,-60.45670542,21.54144032,15.96081667,9.521762903,4.838537097,8.029816667,0.1882145161,Franco arenosa,6.707282543182373,2.5891004396380577,Soja,2200,348
-35.0935537,-60.49594255,21.54145032,15.96082667,9.521772903,4.838547097,8.029826667,0.1882245161,Franco limosa,7.58522891998291,3.1960044650738384,Soja,3076,339
-35.09321545,-60.46737144,21.54146032,15.96083667,9.521782903,4.838557097,8.029836667,0.1882345161,Franco arenosa,7.308620792860069,2.8318456487422434,Soja,1392,357
-35.09532248,-60.48655414,21.54147032,15.96084667,9.521792903,4.838567097,8.029846667,0.1882445161,Franco limosa,7.367276191711426,2.720672641215032,Soja,3231,357
-35.14549741,-60.49232543,21.54148032,15.96085667,9.521802903,4.838577097,8.029856667,0.1882545161,Franco arenosa,6.673461437225342,2.897236623923524,Soja,2932,358
-35.12114347,-60.49060811,21.54149032,15.96086667,9.521812903,4.838587097,8.029866667,0.1882645161,Franco arenosa,6.3436631878963095,3.110830700543357,Trigo,4900,152
-35.12932659,-60.47164492,21.54150032,15.96087667,9.521822903,4.838597097,8.029876667,0.1882745161,Franco arenosa,7.319082265283454,3.475816896626621,Trigo,2500,163
